"ID","Site","TypeSite","meanBC","Y_muni","X_muni"
"AgriCh_2271","Le Corone","Rock shelter",4313,46.066667,11.116667
"AgriCh_2272","le Cres","Open air",4313,43.3476,3.219
"AgriCh_2273","le Cres","Open air",4274,43.3476,3.219
"AgriCh_2274","le Cres","Open air",4271,43.3476,3.219
"AgriCh_2275","Le Cres","Open air",4240,43.3476,3.219
"AgriCh_2276","Le Cres","Open air",4236,43.3476,3.219
"AgriCh_2277","le Cres","Open air",4236,43.3476,3.219
"AgriCh_2278","le Cres","Open air",4228,43.3476,3.219
"AgriCh_2279","Le Cres","Open air",4196,43.3476,3.219
"AgriCh_2280","Le Cres","Open air",4195,43.3476,3.219
"AgriCh_2281","le Cres","Open air",4168,43.3476,3.219
"AgriCh_2282","Le Cres","Open air",4150,43.3476,3.219
"AgriCh_2283","Le Cres","Open air",4133,43.3476,3.219
"AgriCh_2284","Le Duc","Cave",3534,44.23833,4.71278
"AgriCh_2285","Le Fournet","Cave",4262,44.67639,5.37944
"AgriCh_2286","Le Fournet","Cave",3452,44.67639,5.37944
"AgriCh_2287","Le Fournet","Cave",3276,44.67639,5.37944
"AgriCh_2288","Le Fournet","Cave",2856,44.67639,5.37944
"AgriCh_2289","Le Fournet","Cave",2716,44.67639,5.37944
"AgriCh_2290","Le Gournier","Open air",3665,45.076642,5.395103
"AgriCh_2291","Le Gournier","Open air",3652,45.076642,5.395103
"AgriCh_2292","le Jas des Chevres","Open air",3076,44.4317,4.8025
"AgriCh_2293","le Mas de Vignoles IV","Open air",4526,43.83694,4.36
"AgriCh_2294","le Mas de Vignoles IV","Open air",5261,43.838,4.361
"AgriCh_2295","le Mas de Vignoles X","Open air",834,43.838,4.361
"AgriCh_2296","le Mas de Vignoles X","Open air",767,43.838,4.361
"AgriCh_2297","le Mas de Vignoles X","Open air",1811,43.838,4.361
"AgriCh_2298","le Mas de Vignoles X","Open air",1647,43.838,4.361
"AgriCh_2299","le Mas de Vignoles X","Open air",1113,43.838,4.361
"AgriCh_2300","le Mas Neuf","Open air",6087,44.3667,5.95
"AgriCh_2301","le Mas Neuf","Open air",1344,44.3667,5.95
"AgriCh_2302","le Mas Neuf","Open air",5015,44.3667,5.95
"AgriCh_2303","le Mas Neuf","Open air",4995,43.861752,3.90527
"AgriCh_2304","le Mas Neuf","Open air",4934,43.861752,3.90527
"AgriCh_2305","Le Mose","Open air",4757,45.047778,9.700556
"AgriCh_2306","Le Mose","Open air",4673,45.047778,9.700556
"AgriCh_2307","Le Mose","Open air",4774,45.047778,9.700556
"AgriCh_2308","Le Mose","Open air",4615,45.047778,9.700556
"AgriCh_2309","Le Mose","Open air",4502,45.047778,9.700556
"AgriCh_2310","Le Mose","Open air",4425,45.047778,9.700556
"AgriCh_2311","Le Mose","Open air",4397,45.047778,9.700556
"AgriCh_2312","Le Mose","Open air",4394,45.047778,9.700556
"AgriCh_2313","Le Mose","Open air",4282,45.047778,9.700556
"AgriCh_2314","Le Mose","Open air",4254,45.047778,9.700556
"AgriCh_2315","Le Moulin","Open air",4711,44.1378,5.9572
"AgriCh_2316","Le Moulin","Open air",4398,44.1833,5.5
"AgriCh_2317","Le Moulin","Open air",2775,44.1833,5.5
"AgriCh_2318","Le Moulin de Barret","Open air",4711,44.1833,5.5
"AgriCh_2319","Le Moulin Villard","Open air",2718,43.8,4.38333
"AgriCh_2320","Le Moulin Villard","Open air",2435,43.8,4.38333
"AgriCh_2321","le Moulin Villard","Open air",4726,43.8,4.38333
"AgriCh_2322","Le Mourre de la Barque","Cave",3661,43.6333,5.63333
"AgriCh_2323","Le Mourre de la Barque","Cave",5272,43.6333,5.63333
"AgriCh_2324","Le Mourre de la Barque","Cave",3532,43.6333,5.63333
"AgriCh_2325","Le Mourre de la Barque","Cave",4649,43.6333,5.63333
"AgriCh_2326","Le Mourre de la Barque","Cave",4287,43.6333,5.63333
"AgriCh_2327","Le Mourre de la Barque","Cave",5110,43.6333,5.63333
"AgriCh_2328","Le Mourre de la Barque","Cave",5170,43.6333,5.63333
"AgriCh_2329","Le Mourre de la Barque","Cave",5243,43.6333,5.63333
"AgriCh_2330","Le Mourre de la Barque","Cave",4983,43.6333,5.63333
"AgriCh_2331","Le Mourre de la Barque","Cave",5152,43.6333,5.63333
"AgriCh_2332","Le Mourre de la Barque","Cave",5082,43.6333,5.63333
"AgriCh_2333","Le Mourre de la Barque","Cave",5126,43.6333,5.63333
"AgriCh_2334","le Pas de l Echelle","Rock shelter",6464,46.1783,6.2267
"AgriCh_2335","le Pas de l Echelle","Rock shelter",3577,46.1783,6.2267
"AgriCh_2336","le Patis 2","Open air",2501,44.5556,4.8092
"AgriCh_2337","le Peras 1","Open air",4977,43.6169,4.0083
"AgriCh_2338","Le Pertus","Cave",3133,44.02333,6.63167
"AgriCh_2339","le Pertus II","Cave",3731,44.02333,6.63167
"AgriCh_2340","le Pertus II","Cave",3799,44.02333,6.63167
"AgriCh_2341","Le Pesquier","Open air",2729,43.7667,4.16667
"AgriCh_2342","Le petit Bois","Open air",4639,46.2333,4.6
"AgriCh_2343","Le petit Bois","Open air",4696,46.2333,4.6
"AgriCh_2344","Le petit Bois","Open air",4619,46.2333,4.6
"AgriCh_2345","Le Petit Port","Pile-dwelling",3318,45.9167,6.15
"AgriCh_2346","Le Petit Port","Pile-dwelling",3298,45.9167,6.15
"AgriCh_2347","Le Petite Grotte de Bize","Cave",3119,43.3167,2.88333
"AgriCh_2348","Le Petite Grotte de Bize","Cave",4428,43.3167,2.88333
"AgriCh_2349","Le Petite Grotte de Bize","Cave",3820,43.3167,2.88333
"AgriCh_2350","Le Pharo","Open air",4817,43.2967,5.37639
"AgriCh_2351","Le Plan","Open air",3225,43.481,5.622
"AgriCh_2352","Le Plan","Open air",3436,43.481,5.622
"AgriCh_2353","Le Rec dAigue Rouge","Cave",2392,43.4894,2.7608
"AgriCh_2354","Le Replat","Open air",3450,45.5561,6.6494
"AgriCh_2355","Le Replat","Open air",4454,45.5561,6.6494
"AgriCh_2356","Le Replat","Open air",4454,45.5561,6.6494
"AgriCh_2357","Le Replat","Open air",4421,45.5561,6.6494
"AgriCh_2358","Le Replat","Open air",4400,45.5561,6.6494
"AgriCh_2359","Le Replat","Open air",4350,45.5561,6.6494
"AgriCh_2360","Le Replat","Open air",4326,45.5561,6.6494
"AgriCh_2361","Le Serre","Open air",4539,44.6436,4.9406
"AgriCh_2362","Le Serre","Open air",3767,44.6436,4.9406
"AgriCh_2363","Le Serre","Open air",2407,44.6436,4.9406
"AgriCh_2364","Le Serre","Open air",2313,44.6436,4.9406
"AgriCh_2365","Le Serre","Open air",2182,44.6436,4.9406
"AgriCh_2366","Le Serre","Open air",1751,44.6436,4.9406
"AgriCh_2367","Le Seuil Des Chevres","Cave",5229,45.96111,6.04194
"AgriCh_2368","Le Seuil Des Chevres","Cave",4080,45.96111,6.04194
"AgriCh_2369","le Tai","Cave",33825,45.06,5.24
"AgriCh_2370","le Tai","Cave",3568,45.06,5.24
"AgriCh_2371","le Tai","Cave",3178,45.06,5.24
"AgriCh_2372","le Tai","Cave",3135,45.06,5.24
"AgriCh_2373","le Tai","Cave",2818,45.06,5.24
"AgriCh_2374","le Tai","Cave",2321,45.06,5.24
"AgriCh_2375","le Tai","Cave",5074,45.06,5.24
"AgriCh_2376","le Tai","Cave",5107,45.06,5.24
"AgriCh_2377","le Tai","Cave",4919,45.06,5.24
"AgriCh_2378","le Tai","Cave",3768,45.06,5.24
"AgriCh_2379","le Tai","Cave",3237,45.06,5.24
"AgriCh_2380","le Tai","Cave",3135,45.06,5.24
"AgriCh_2381","le Tai","Cave",3065,45.06,5.24
"AgriCh_2382","le Trou Arnaud","Cave",4908,44.5708,5.2767
"AgriCh_2383","le Trou Arnaud","Cave",2708,44.5708,5.2767
"AgriCh_2384","le Trou Arnaud","Cave",2301,44.5708,5.2767
"AgriCh_2385","le Trou Arnaud","Cave",4434,44.5708,5.2767
"AgriCh_2386","le Trou Arnaud","Cave",4382,44.5708,5.2767
"AgriCh_2387","le Trou Arnaud","Cave",4150,44.5708,5.2767
"AgriCh_2388","le Trou Arnaud","Cave",4102,44.5708,5.2767
"AgriCh_2389","le Trou Arnaud","Cave",3495,44.5708,5.2767
"AgriCh_2390","Le Trou Perdu","Cave",4111,47.37333,6.87306
"AgriCh_2391","le Valladas","Open air",5208,44.3497,4.769
"AgriCh_2392","Le Valladas","Open air",5000,44.3497,4.769
"AgriCh_2393","Lenzburg","Open air",4291,47.383333,8.183333
"AgriCh_2394","Lenzburg","Open air",4256,47.383333,8.183333
"AgriCh_2395","Lenzburg","Open air",4247,47.383333,8.183333
"AgriCh_2396","Lenzburg","Open air",4208,47.383333,8.183333
"AgriCh_2397","Lenzburg","Open air",3779,47.383333,8.183333
"AgriCh_2398","Lenzburg","Open air",3637,47.383333,8.183333
"AgriCh_2399","Les Bagnoles","Open air",3881,43.9199,5.0549
"AgriCh_2400","Les Bagnoles","Open air",3869,43.9199,5.0549
"AgriCh_2401","Les Bagnoles","Open air",4155,43.9199,5.0549
"AgriCh_2402","Les Bagnoles","Open air",4140,43.9199,5.0549
"AgriCh_2403","Les Bagnoles","Open air",4158,43.9199,5.0549
"AgriCh_2404","Les Bagnoles","Open air",4151,43.9199,5.0549
"AgriCh_2405","Les Bagnoles","Open air",3859,43.9199,5.0549
"AgriCh_2406","Les Bagnoles","Open air",4035,43.9199,5.0549
"AgriCh_2407","Les Bagnoles","Open air",3845,43.9199,5.0549
"AgriCh_2408","Les Bagnoles","Open air",4750,43.9199,5.0549
"AgriCh_2409","Les Bagnoles","Open air",4021,43.9199,5.0549
"AgriCh_2410","Les Bagnoles","Open air",4250,43.9199,5.0549
"AgriCh_2411","Les Bagnoles","Open air",3875,43.9199,5.0549
"AgriCh_2412","Les Bagnoles","Open air",4091.5,43.9199,5.0549
"AgriCh_2413","Les Bagnoles","Open air",4199.5,43.9199,5.0549
"AgriCh_2414","Les Bagnoles","Open air",4117,43.9199,5.0549
"AgriCh_2415","Les Bagnoles","Open air",4121.5,43.9199,5.0549
"AgriCh_2416","Les Baigneurs","Pile-dwelling",3121,45.4317,5.5142
"AgriCh_2417","Les Baigneurs","Pile-dwelling",3043,45.4317,5.5142
"AgriCh_2418","Les Baigneurs","Pile-dwelling",2823,45.4317,5.5142
"AgriCh_2419","Les Baigneurs","Pile-dwelling",2778,45.4317,5.5142
"AgriCh_2420","Les Baigneurs","Pile-dwelling",2664,45.4317,5.5142
"AgriCh_2421","Les Baigneurs","Pile-dwelling",2628,45.4317,5.5142
"AgriCh_2422","Les Balmes","Cave",3470,45.2667,6.8
"AgriCh_2423","Les Balmes","Cave",2822,45.2667,6.8
"AgriCh_2424","Les Balmes","Cave",2663,45.2667,6.8
"AgriCh_2425","Les Balmes","Cave",3405,45.2667,6.8
"AgriCh_2426","Les Balmes","Cave",2838,45.2667,6.8
"AgriCh_2427","Les Balmes","Cave",3614,45.2667,6.8
"AgriCh_2428","Les Balmes","Cave",3043,45.2667,6.8
"AgriCh_2429","Les Balmes","Cave",2838,45.2667,6.8
"AgriCh_2430","Les Balmes","Cave",2588,45.2667,6.8
"AgriCh_2431","Les Batiments","Open air",4168,46.25,7.416667
"AgriCh_2432","Les Breguieres","Rock shelter",4731,43.595,7.001
"AgriCh_2433","Les Breguieres","Rock shelter",4848,43.595,7.001
"AgriCh_2434","Les Breguieres","Rock shelter",4739,43.595,7.001
"AgriCh_2435","Les Breguieres","Rock shelter",5037,43.595,7.001
"AgriCh_2436","Les Breguieres","Rock shelter",4414,43.595,7.001
"AgriCh_2437","Les Breguieres","Rock shelter",5102,43.595,7.001
"AgriCh_2438","Les Breguieres","Rock shelter",4812,43.595,7.001
"AgriCh_2439","Les Breguieres","Rock shelter",5053,43.595,7.001
"AgriCh_2440","Les Breguieres","Rock shelter",5140,43.595,7.001
"AgriCh_2441","Les Breguieres","Rock shelter",5159,43.595,7.001
"AgriCh_2442","Les Breguieres","Rock shelter",4841,43.595,7.001
"AgriCh_2443","Les Breguieres","Rock shelter",4918,43.595,7.001
"AgriCh_2444","Les Breguieres","Rock shelter",5345,43.595,7.001
"AgriCh_2445","Les Breguieres","Rock shelter",4726,43.595,7.001
"AgriCh_2446","Les Breguieres","Rock shelter",4648,43.595,7.001
"AgriCh_2447","Les Breguieres","Rock shelter",5376,43.595,7.001
"AgriCh_2448","Les Breguieres","Rock shelter",5391,43.595,7.001
"AgriCh_2449","Les Breguieres","Rock shelter",4791,43.595,7.001
"AgriCh_2450","Les Breguieres","Rock shelter",4927,43.595,7.001
"AgriCh_2451","Les Breguieres","Rock shelter",5042,43.595,7.001
"AgriCh_2452","Les Breguieres","Rock shelter",4857,43.595,7.001
"AgriCh_2453","Les Breguieres","Rock shelter",5096,43.595,7.001
"AgriCh_2454","Les Breguieres","Rock shelter",4851,43.595,7.001
"AgriCh_2455","Les Breguieres","Rock shelter",4642,43.595,7.001
"AgriCh_2456","Les Breguieres","Rock shelter",5164,43.595,7.001
"AgriCh_2457","Les Breguieres","Rock shelter",5154,43.595,7.001
"AgriCh_2458","Les Breguieres","Rock shelter",5200,43.595,7.001
"AgriCh_2459","Les Breguieres","Rock shelter",5161,43.595,7.001
"AgriCh_2460","Les Cazals","Cave",2644,43.325,2.4206
"AgriCh_2461","les Charbonniers","Open air",2386,43.0794,2.3797
"AgriCh_2462","Les Chinchettes","Open air",2588,42.6189,3.0069
"AgriCh_2463","Les Corneilles","Cave",3363,42.6167,2.43333
"AgriCh_2464","Les Corneilles","Cave",2548,42.6167,2.43333
"AgriCh_2465","les Coudoumines","Open air",3859,42.7353,2.2571
"AgriCh_2466","Les Courondes","Open air",2180,43.3,2.96667
"AgriCh_2467","Les Coves del Fem","Rock shelter",5564,41.32357,0.87762
"AgriCh_2468","Les Coves del Fem","Rock shelter",5528,41.32357,0.87762
"AgriCh_2469","Les Coves del Fem","Rock shelter",5306,41.32357,0.87762
"AgriCh_2470","Les Coves del Fem","Rock shelter",4853,41.32357,0.87762
"AgriCh_2471","Les Coves del Fem","Rock shelter",4707,41.32357,0.87762
"AgriCh_2472","Les Coves del Fem","Rock shelter",4624,41.32357,0.87762
"AgriCh_2473","Les Cudieres Dolmen 1","Dolmen",2992,43.6333,5.63333
"AgriCh_2474","les Estournelles","Open air",1334,45.6167,4.86667
"AgriCh_2475","les Estournelles","Open air",1088,45.6167,4.86667
"AgriCh_2476","les Estournelles","Open air",1049,45.6167,4.86667
"AgriCh_2477","Les Estournelles","Open air",4200,45.6167,4.86667
"AgriCh_2478","Les Fabrys","Open air",2532,43.8167,5.3
"AgriCh_2479","Les Fabrys","Open air",1539,43.8167,5.3
"AgriCh_2480","Les Fabrys","Open air",2724,43.8167,5.3
"AgriCh_2481","Les Fiefs","Open air",4867,46.79856,8.23197
"AgriCh_2482","Les Fiefs","Open air",4789,46.79856,8.23197
"AgriCh_2483","Les Fiefs","Open air",4786,46.79856,8.23197
"AgriCh_2484","Les Fiefs","Open air",4761,46.79856,8.23197
"AgriCh_2485","Les Fiefs","Open air",4753,46.79856,8.23197
"AgriCh_2486","Les Fiefs","Open air",4662,46.79856,8.23197
"AgriCh_2487","Les Fiefs","Open air",4639,46.79856,8.23197
"AgriCh_2488","Les Fiefs","Open air",4639,46.79856,8.23197
"AgriCh_2489","Les Fiefs","Open air",4611,46.79856,8.23197
"AgriCh_2490","Les Fiefs","Open air",4537,46.79856,8.23197
"AgriCh_2491","Les Fiefs","Open air",4517,46.79856,8.23197
"AgriCh_2492","Les Fiefs","Open air",4458,46.79856,8.23197
"AgriCh_2493","Les Fiefs","Open air",4406,46.79856,8.23197
"AgriCh_2494","Les Fiefs","Open air",4404,46.79856,8.23197
"AgriCh_2495","Les Fiefs","Open air",4401,46.79856,8.23197
"AgriCh_2496","Les Fiefs","Open air",4482,46.79856,8.23197
"AgriCh_2497","Les Fiefs","Open air",4440,46.79856,8.23197
"AgriCh_2498","Les Fiefs","Open air",4405,46.79856,8.23197
"AgriCh_2499","Les Guixeres","Open air",5576,41.38717,1.61203
"AgriCh_2500","Les Guixeres","Open air",5418,41.38717,1.61203
"AgriCh_2501","Les Hermes","Cave",2537,43.5525,3.486944
"AgriCh_2502","Les Jardins de Vert Parc","Open air",3721,43.6333,3.9
"AgriCh_2503","les Juilleras","Open air",2010,44.2392,4.7136
"AgriCh_2504","les Juilleras","Open air",3056,44.2392,4.7136
"AgriCh_2505","Les Lauzieres","Open air",3175,43.7667,5.36667
"AgriCh_2506","Les Lauzieres","Open air",2718,43.7667,5.36667
"AgriCh_2507","Les Lauzieres","Open air",2297,43.7667,5.36667
"AgriCh_2508","Les Luepes","Open air",3769,45.6972,4.9447
"AgriCh_2509","Les Martins","Open air",3666,45.3667,4.81667
"AgriCh_2510","Les Moulins","Open air",4319,44.3497,4.769
"AgriCh_2511","Les Moulins","Open air",4336,44.3497,4.769
"AgriCh_2512","Les Moulins","Open air",4299,44.3497,4.769
"AgriCh_2513","Les Moulins","Open air",4250,44.3497,4.769
"AgriCh_2514","Les Moulins","Open air",4034,44.3497,4.769
"AgriCh_2515","Les Moulins","Open air",3934,44.3497,4.769
"AgriCh_2516","Les Moulins","Open air",3366,44.3497,4.769
"AgriCh_2517","Les Moulins","Open air",3811,44.3497,4.769
"AgriCh_2518","Les Moulins","Open air",3862,44.3497,4.769
"AgriCh_2519","Les Moulins","Open air",3830,44.3497,4.769
"AgriCh_2520","Les Moulins","Open air",4097,44.3497,4.769
"AgriCh_2521","Les Moulins","Open air",3877,44.3497,4.769
"AgriCh_2522","Les Moulins","Open air",3872,44.3497,4.769
"AgriCh_2523","Les Moulins","Open air",3867,44.3497,4.769
"AgriCh_2524","Les Moulins","Open air",3865,44.3497,4.769
"AgriCh_2525","Les Moulins","Open air",3865,44.3497,4.769
"AgriCh_2526","Les Moulins","Open air",3867,44.3497,4.769
"AgriCh_2527","Les Moulins","Open air",3856,44.3497,4.769
"AgriCh_2528","Les Moulins","Open air",3856,44.3497,4.769
"AgriCh_2529","Les Moulins","Open air",3852,44.3497,4.769
"AgriCh_2530","Les Moulins","Open air",3842,44.3497,4.769
"AgriCh_2531","Les Moulins","Open air",3776,44.3497,4.769
"AgriCh_2532","Les Moulins","Open air",3742,44.3497,4.769
"AgriCh_2533","les Moulins","Open air",3763,44.3497,4.769
"AgriCh_2534","les Ordeliers","Open air",4128,46.2417,4.8319
"AgriCh_2535","les Petites Baties","Open air",33651,44.2667,4.68333
"AgriCh_2536","les Petites Baties","Open air",6118,44.2667,4.68333
"AgriCh_2537","Les Petites Baties","Open air",3156,44.2667,4.68333
"AgriCh_2538","Les Petites Baties","Open air",5231,44.2667,4.68333
"AgriCh_2539","Les Petites Baties","Open air",5256,44.2667,4.68333
"AgriCh_2540","les Petites Baties","Open air",5231,44.2667,4.68333
"AgriCh_2541","Les Petites Baties","Open air",5177,44.2667,4.68333
"AgriCh_2542","Les Petites Baties","Open air",4741,44.2667,4.68333
"AgriCh_2543","Les Piecettes","Pile-dwelling",3511,47.016667,7.016667
"AgriCh_2544","Les Piecettes","Pile-dwelling",3502,47.016667,7.016667
"AgriCh_2545","Les Piecettes","Pile-dwelling",3476,47.016667,7.016667
"AgriCh_2546","Les Piecettes","Pile-dwelling",3354,47.016667,7.016667
"AgriCh_2547","Les Pins","Open air",2376,43.75,4.15
"AgriCh_2548","Les Pins","Open air",2296,43.75,4.15
"AgriCh_2549","Les Pins","Open air",1469,43.75,4.15
"AgriCh_2550","Les Pins","Open air",3029,43.75,4.15
"AgriCh_2551","Les Plots","Open air",3979,44.7244,4.9422
"AgriCh_2552","Les Plots","Open air",4075,44.7244,4.9422
"AgriCh_2553","Les Poteaux","Cave",3075,43.4894,2.7608
"AgriCh_2554","Les Ribauds","Open air",3546,44.23833,4.71278
"AgriCh_2555","Les Ribauds","Open air",4085,44.23833,4.71278
"AgriCh_2556","Les Romains","Open air",4554,45.71722,5.71306
"AgriCh_2557","Les Sarradins","Open air",3339,45.1667,5.65
"AgriCh_2558","Les Sarradins","Open air",3106,45.1667,5.65
"AgriCh_2559","Les Serpents","Cave",3361,43.8478,3.5192
"AgriCh_2560","Les Serpents","Cave",3201,43.8478,3.5192
"AgriCh_2561","Les Serpents","Cave",2948,43.8478,3.5192
"AgriCh_2562","les Terres Longues","Open air",3726,43.6536,6.1672
"AgriCh_2563","Les Valentines","Open air",2334,43.3,2.96667
"AgriCh_2564","les Vautes","Open air",2812,43.6931,3.8067
"AgriCh_2565","Les Vautes","Open air",2812,43.6931,3.8067
"AgriCh_2566","Les Vautes","Open air",2741,43.6931,3.8067
"AgriCh_2567","Les Vautes","Open air",2713,43.6931,3.8067
"AgriCh_2568","Les Vignaux","Open air",4453,43.3567,2.9414
"AgriCh_2569","Les Vignaux","Open air",4392,43.3567,2.9414
"AgriCh_2570","Les Vignaux","Open air",4385,43.3567,2.9414
"AgriCh_2571","LEspina C","Open air",4112,41.646944,1.139167
"AgriCh_2572","LEspina C","Open air",2715,41.65013,1.14162
"AgriCh_2573","LHorte","Open air",6379,43.25,2.73333
"AgriCh_2574","LHorte","Open air",5401,43.25,2.73333
"AgriCh_2575","LHorte","Open air",2684,43.25,2.73333
"AgriCh_2576","Liceu Conservatori","Open air",4629,41.385063,2.173404
"AgriCh_2577","Liceu Conservatori","Open air",4540,41.385063,2.173404
"AgriCh_2578","Limonesque","Rock shelter",4354,43.863895,3.312649
"AgriCh_2579","Limonesque","Rock shelter",4044,43.863895,3.312649
"AgriCh_2580","Limon-Raspail","Open air",2756,44.124,5.1805
"AgriCh_2581","Limon-Raspail","Open air",2741,44.124,5.1805
"AgriCh_2582","Limon-Raspail","Open air",2727,44.124,5.1805
"AgriCh_2583","Limon-Raspail","Open air",2771,44.124,5.1805
"AgriCh_2584","Limon-Raspail","Open air",2760,44.124,5.1805
"AgriCh_2585","Limon-Raspail","Open air",2737,44.124,5.1805
"AgriCh_2586","Limoux","Open air",2758,43.0569,2.2451
"AgriCh_2587","Limoux","Open air",2622,43.0569,2.2451
"AgriCh_2588","Limoux","Open air",2665,43.0569,2.2451
"AgriCh_2589","Limoux","Open air",2762,43.0569,2.2451
"AgriCh_2590","Limoux","Open air",2711,43.0569,2.2451
